#sequence-name	taxid	genus-species
d5c0f57a6675d16face7c280cebcb374_53	0	(Off-target) Homo sapiens
5873418716e3a78f916e44fc2055efc4_53	0	
4e099e6eae4e24e5612453457d9d6ef3_53	0	
2678af49a6cb6a61f457dc417a831206_53	0	
b0ef0bd8a245fc6aee090291e731c9b6_53	0	
053cc65ed7126507c7561556c69000c6_52	0	Tinca tinca
1f522ad1e65a89718f8543ccafd80b7d_52	0	Abramis brama
7814070d1638667f5d2c6d40b3d181a3_52	0	Cyprinus carpio;Schizothorax
d87ed3b13bab921e4beef7e7f8cc9e3e_52	0	Carassius carassius
1610b4988422d11ac151c7711f86d9e5_52	0	Carassius carassius
d4189376edb9ceb35432f54ea1ce2d30_52	0	Rutilus rutilus
a6ab1270f3efceb067dbe8232458181d_52	0	(Off-target) Homo sapiens
21821f8cd95e2794746c0d242e276b04_52	0	Abramis brama
9779a2ab2473ea3687adfce25af4be3d_52	0	
fbcef36b0f63cffe2d124e78e370784a_51	0	Abramis brama
03f1d4c484ccc0026d851f42fbdb835a_51	0	Abramis brama;Notemigonus crysoleucas
50aeaf72e3091d20ef2c130617b0a3f8_51	0	
1f7f5dda07187950037a7f06c235a0f0_51	0	(Off-target) Homo sapiens
44574c823743c048f25ba70d2cddf606_51	0	(Off-target) Homo sapiens
4045aef3b7028513857d3b751e5231e6_51	0	(Off-target) Homo sapiens
c3f7dea52e84b657710faf5b94a75658_51	0	
93f88afc98d02024235411a66ee7943d_51	0	(Off-target) Homo sapiens
8112203af03ca1818e1e1a468188b420_51	0	
88600e0a3c89ee7d3595c8bee7b68140_51	0	
4ea4176207068d1fbc261cd997c88e41_51	0	
ad0285923abb6094085ed08b02f3b6c4_50	0	Rutilus rutilus
beaad79ebc7524f00e55b8d725668651_50	0	(Off-target) Anatidae (waterfowl)
fd152a5fc30e2cc19b24788bc2182d75_50	0	(Off-target) Anatidae (waterfowl)
5386f808711fe689540bae64604646e0_50	0	
8166f2e57dafe33deb01067ef349e633_50	0	(Off-target) Homo sapiens
d2fa6d554a073e19849f3f70a9f09702_50	0	
67d55bd0db14093be6d6dd94917d4a41_50	0	
34a7bb3ae360b49330fdd36fd39cc784_50	0	
